,Zone,Period,Pickup occurences,Delivery occurences
1512,64,0,"{""0"": 357, ""1"": 8}","{""0"": 356, ""1"": 9}"
1513,64,1,"{""0"": 363, ""1"": 2}","{""0"": 359, ""1"": 6}"
1514,64,2,"{""0"": 364, ""1"": 1}","{""0"": 363, ""1"": 2}"
1515,64,3,"{""0"": 364, ""1"": 1}","{""0"": 353, ""1"": 12}"
1516,64,4,"{""0"": 363, ""1"": 2}","{""0"": 354, ""1"": 11}"
1517,64,5,"{""0"": 357, ""1"": 7, ""3"": 1}","{""0"": 363, ""1"": 1, ""2"": 1}"
1518,64,6,"{""0"": 309, ""1"": 54, ""2"": 1, ""4"": 1}","{""0"": 307, ""1"": 52, ""2"": 6}"
1519,64,7,"{""0"": 304, ""1"": 57, ""2"": 3, ""3"": 1}","{""0"": 268, ""1"": 72, ""2"": 19, ""3"": 6}"
1520,64,8,"{""0"": 337, ""1"": 23, ""2"": 5}","{""0"": 271, ""1"": 72, ""2"": 17, ""3"": 5}"
1521,64,9,"{""0"": 334, ""1"": 28, ""2"": 3}","{""0"": 309, ""1"": 46, ""2"": 9, ""3"": 1}"
1522,64,10,"{""0"": 339, ""1"": 26}","{""0"": 343, ""1"": 20, ""2"": 2}"
1523,64,11,"{""0"": 337, ""1"": 28}","{""0"": 343, ""1"": 20, ""2"": 2}"
1524,64,12,"{""0"": 328, ""1"": 31, ""2"": 6}","{""0"": 337, ""1"": 26, ""2"": 2}"
1525,64,13,"{""0"": 310, ""1"": 46, ""2"": 9}","{""0"": 333, ""1"": 27, ""2"": 5}"
1526,64,14,"{""0"": 282, ""1"": 69, ""2"": 11, ""3"": 3}","{""0"": 324, ""1"": 37, ""2"": 4}"
1527,64,15,"{""0"": 271, ""1"": 73, ""2"": 15, ""3"": 6}","{""0"": 296, ""1"": 64, ""2"": 5}"
1528,64,16,"{""0"": 283, ""1"": 70, ""2"": 9, ""3"": 3}","{""0"": 290, ""1"": 65, ""2"": 9, ""3"": 1}"
1529,64,17,"{""0"": 304, ""1"": 54, ""2"": 6, ""3"": 1}","{""0"": 303, ""1"": 55, ""2"": 7}"
1530,64,18,"{""0"": 319, ""1"": 42, ""2"": 3, ""3"": 1}","{""0"": 318, ""1"": 44, ""2"": 3}"
1531,64,19,"{""0"": 334, ""1"": 28, ""2"": 2, ""3"": 1}","{""0"": 331, ""1"": 30, ""2"": 4}"
1532,64,20,"{""0"": 334, ""1"": 30, ""2"": 1}","{""0"": 329, ""1"": 30, ""2"": 4, ""3"": 1, ""4"": 1}"
1533,64,21,"{""0"": 340, ""1"": 23, ""2"": 2}","{""0"": 329, ""1"": 32, ""2"": 3, ""3"": 1}"
1534,64,22,"{""0"": 351, ""1"": 13, ""2"": 1}","{""0"": 332, ""1"": 32, ""2"": 1}"
1535,64,23,"{""0"": 360, ""1"": 5}","{""0"": 347, ""1"": 18}"
1536,65,0,"{""0"": 358, ""1"": 7}","{""0"": 356, ""1"": 9}"
1537,65,1,"{""0"": 359, ""1"": 6}","{""0"": 359, ""1"": 6}"
1538,65,2,"{""0"": 360, ""1"": 5}","{""0"": 359, ""1"": 5, ""2"": 1}"
1539,65,3,"{""0"": 359, ""1"": 5, ""2"": 1}","{""0"": 359, ""1"": 4, ""2"": 2}"
1540,65,4,"{""0"": 359, ""1"": 6}","{""0"": 360, ""1"": 5}"
1541,65,5,"{""0"": 356, ""1"": 9}","{""0"": 358, ""1"": 6, ""2"": 1}"
1542,65,6,"{""0"": 342, ""1"": 22, ""2"": 1}","{""0"": 333, ""1"": 26, ""2"": 6}"
1543,65,7,"{""0"": 329, ""1"": 35, ""2"": 1}","{""0"": 334, ""1"": 25, ""2"": 6}"
1544,65,8,"{""0"": 336, ""1"": 28, ""2"": 1}","{""0"": 357, ""1"": 8}"
1545,65,9,"{""0"": 351, ""1"": 14}","{""0"": 360, ""1"": 5}"
1546,65,10,"{""0"": 352, ""1"": 12, ""2"": 1}","{""0"": 354, ""1"": 11}"
1547,65,11,"{""0"": 339, ""1"": 26}","{""0"": 350, ""1"": 14, ""2"": 1}"
1548,65,12,"{""0"": 340, ""1"": 24, ""2"": 1}","{""0"": 347, ""1"": 17, ""2"": 1}"
1549,65,13,"{""0"": 338, ""1"": 27}","{""0"": 338, ""1"": 27}"
1550,65,14,"{""0"": 329, ""1"": 33, ""2"": 3}","{""0"": 325, ""1"": 37, ""2"": 3}"
1551,65,15,"{""0"": 329, ""1"": 35, ""2"": 1}","{""0"": 321, ""1"": 42, ""2"": 2}"
1552,65,16,"{""0"": 336, ""1"": 27, ""2"": 2}","{""0"": 324, ""1"": 39, ""2"": 2}"
1553,65,17,"{""0"": 335, ""1"": 25, ""2"": 5}","{""0"": 329, ""1"": 33, ""2"": 3}"
1554,65,18,"{""0"": 328, ""1"": 32, ""2"": 4, ""3"": 1}","{""0"": 330, ""1"": 32, ""2"": 2, ""3"": 1}"
1555,65,19,"{""0"": 333, ""1"": 28, ""2"": 4}","{""0"": 327, ""1"": 35, ""2"": 2, ""3"": 1}"
1556,65,20,"{""0"": 341, ""1"": 23, ""2"": 1}","{""0"": 332, ""1"": 31, ""2"": 2}"
1557,65,21,"{""0"": 339, ""1"": 23, ""2"": 3}","{""0"": 322, ""1"": 42, ""2"": 1}"
1558,65,22,"{""0"": 348, ""1"": 14, ""2"": 3}","{""0"": 334, ""1"": 29, ""2"": 2}"
1559,65,23,"{""0"": 362, ""1"": 2, ""2"": 1}","{""0"": 359, ""1"": 6}"
1560,66,0,"{""0"": 362, ""1"": 3}","{""0"": 363, ""1"": 2}"
1561,66,1,"{""0"": 363, ""1"": 2}","{""0"": 365}"
1562,66,2,"{""0"": 364, ""1"": 1}","{""0"": 363, ""1"": 2}"
1563,66,3,"{""0"": 362, ""1"": 3}","{""0"": 363, ""1"": 2}"
1564,66,4,"{""0"": 361, ""1"": 4}","{""0"": 364, ""1"": 1}"
1565,66,5,"{""0"": 360, ""1"": 5}","{""0"": 364, ""1"": 1}"
1566,66,6,"{""0"": 361, ""1"": 4}","{""0"": 363, ""1"": 2}"
1567,66,7,"{""0"": 361, ""1"": 4}","{""0"": 360, ""1"": 5}"
1568,66,8,"{""0"": 359, ""1"": 6}","{""0"": 359, ""1"": 6}"
1569,66,9,"{""0"": 357, ""1"": 7, ""2"": 1}","{""0"": 359, ""1"": 5, ""2"": 1}"
1570,66,10,"{""0"": 354, ""1"": 9, ""2"": 1, ""3"": 1}","{""0"": 356, ""1"": 7, ""2"": 2}"
1571,66,11,"{""0"": 355, ""1"": 9, ""4"": 1}","{""0"": 357, ""1"": 7, ""3"": 1}"
1572,66,12,"{""0"": 353, ""1"": 12}","{""0"": 360, ""1"": 5}"
1573,66,13,"{""0"": 354, ""1"": 11}","{""0"": 361, ""1"": 4}"
1574,66,14,"{""0"": 358, ""1"": 7}","{""0"": 356, ""1"": 9}"
1575,66,15,"{""0"": 357, ""1"": 8}","{""0"": 352, ""1"": 13}"
1576,66,16,"{""0"": 353, ""1"": 12}","{""0"": 350, ""1"": 15}"
1577,66,17,"{""0"": 350, ""1"": 14, ""2"": 1}","{""0"": 342, ""1"": 23}"
1578,66,18,"{""0"": 348, ""1"": 15, ""2"": 2}","{""0"": 339, ""1"": 25, ""2"": 1}"
1579,66,19,"{""0"": 353, ""1"": 11, ""2"": 1}","{""0"": 345, ""1"": 19, ""2"": 1}"
1580,66,20,"{""0"": 356, ""1"": 8, ""2"": 1}","{""0"": 350, ""1"": 13, ""2"": 2}"
1581,66,21,"{""0"": 357, ""1"": 8}","{""0"": 353, ""1"": 11, ""2"": 1}"
1582,66,22,"{""0"": 362, ""1"": 3}","{""0"": 358, ""1"": 7}"
1583,66,23,"{""0"": 363, ""1"": 2}","{""0"": 362, ""1"": 3}"
1584,67,0,"{""0"": 354, ""1"": 9, ""2"": 1, ""3"": 1}","{""0"": 353, ""1"": 10, ""2"": 1, ""3"": 1}"
1585,67,1,"{""0"": 355, ""1"": 9, ""2"": 1}","{""0"": 358, ""1"": 6, ""2"": 1}"
1586,67,2,"{""0"": 359, ""1"": 6}","{""0"": 360, ""1"": 5}"
1587,67,3,"{""0"": 358, ""1"": 7}","{""0"": 357, ""1"": 7, ""2"": 1}"
1588,67,4,"{""0"": 353, ""1"": 12}","{""0"": 356, ""1"": 8, ""2"": 1}"
1589,67,5,"{""0"": 349, ""1"": 16}","{""0"": 357, ""1"": 8}"
1590,67,6,"{""0"": 323, ""1"": 41, ""2"": 1}","{""0"": 346, ""1"": 19}"
1591,67,7,"{""0"": 299, ""1"": 63, ""2"": 3}","{""0"": 344, ""1"": 21}"
1592,67,8,"{""0"": 314, ""1"": 48, ""2"": 3}","{""0"": 348, ""1"": 16, ""2"": 1}"
1593,67,9,"{""0"": 329, ""1"": 34, ""2"": 2}","{""0"": 340, ""1"": 24, ""2"": 1}"
1594,67,10,"{""0"": 327, ""1"": 35, ""2"": 2, ""4"": 1}","{""0"": 326, ""1"": 38, ""2"": 1}"
1595,67,11,"{""0"": 318, ""1"": 41, ""2"": 5, ""3"": 1}","{""0"": 318, ""1"": 40, ""2"": 7}"
1596,67,12,"{""0"": 311, ""1"": 49, ""2"": 4, ""3"": 1}","{""0"": 312, ""1"": 49, ""2"": 4}"
1597,67,13,"{""0"": 310, ""1"": 49, ""2"": 6}","{""0"": 302, ""1"": 60, ""2"": 3}"
1598,67,14,"{""0"": 308, ""1"": 50, ""2"": 5, ""3"": 2}","{""0"": 296, ""1"": 62, ""2"": 7}"
1599,67,15,"{""0"": 305, ""1"": 55, ""2"": 4, ""3"": 1}","{""0"": 299, ""1"": 57, ""2"": 7, ""3"": 2}"
1600,67,16,"{""0"": 317, ""1"": 41, ""2"": 6, ""3"": 1}","{""0"": 297, ""1"": 55, ""2"": 11, ""3"": 2}"
1601,67,17,"{""0"": 310, ""1"": 43, ""2"": 11, ""4"": 1}","{""0"": 294, ""1"": 60, ""2"": 8, ""3"": 3}"
1602,67,18,"{""0"": 298, ""1"": 59, ""2"": 8}","{""0"": 297, ""1"": 56, ""2"": 11, ""3"": 1}"
1603,67,19,"{""0"": 319, ""1"": 42, ""2"": 4}","{""0"": 312, ""1"": 44, ""2"": 8, ""3"": 1}"
1604,67,20,"{""0"": 331, ""1"": 32, ""2"": 2}","{""0"": 314, ""1"": 48, ""2"": 3}"
1605,67,21,"{""0"": 336, ""1"": 26, ""2"": 3}","{""0"": 322, ""1"": 41, ""2"": 1, ""3"": 1}"
1606,67,22,"{""0"": 339, ""1"": 25, ""2"": 1}","{""0"": 334, ""1"": 30, ""2"": 1}"
1607,67,23,"{""0"": 354, ""1"": 10, ""2"": 1}","{""0"": 348, ""1"": 17}"
1608,68,0,"{""0"": 341, ""1"": 24}","{""0"": 346, ""1"": 17, ""2"": 2}"
1609,68,1,"{""0"": 345, ""1"": 19, ""2"": 1}","{""0"": 345, ""1"": 19, ""2"": 1}"
1610,68,2,"{""0"": 347, ""1"": 17, ""2"": 1}","{""0"": 349, ""1"": 16}"
1611,68,3,"{""0"": 353, ""1"": 12}","{""0"": 349, ""1"": 14, ""2"": 2}"
1612,68,4,"{""0"": 349, ""1"": 16}","{""0"": 347, ""1"": 16, ""2"": 1, ""3"": 1}"
1613,68,5,"{""0"": 326, ""1"": 36, ""2"": 2, ""4"": 1}","{""0"": 342, ""1"": 21, ""2"": 2}"
1614,68,6,"{""0"": 257, ""1"": 79, ""2"": 21, ""3"": 5, ""4"": 3}","{""0"": 325, ""1"": 33, ""2"": 7}"
1615,68,7,"{""0"": 226, ""1"": 94, ""2"": 33, ""3"": 9, ""4"": 3}","{""0"": 315, ""1"": 43, ""2"": 6, ""3"": 1}"
1616,68,8,"{""0"": 273, ""1"": 66, ""2"": 19, ""3"": 5, ""4"": 2}","{""0"": 289, ""1"": 63, ""2"": 11, ""3"": 2}"
1617,68,9,"{""0"": 289, ""1"": 64, ""2"": 12}","{""0"": 285, ""1"": 68, ""2"": 11, ""3"": 1}"
1618,68,10,"{""0"": 280, ""1"": 72, ""2"": 13}","{""0"": 295, ""1"": 61, ""2"": 9}"
1619,68,11,"{""0"": 268, ""1"": 80, ""2"": 16, ""3"": 1}","{""0"": 286, ""1"": 69, ""2"": 9, ""3"": 1}"
1620,68,12,"{""0"": 263, ""1"": 86, ""2"": 15, ""3"": 1}","{""0"": 278, ""1"": 73, ""2"": 11, ""3"": 2, ""4"": 1}"
1621,68,13,"{""0"": 281, ""1"": 66, ""2"": 14, ""3"": 3, ""4"": 1}","{""0"": 264, ""1"": 79, ""2"": 12, ""3"": 7, ""4"": 3}"
1622,68,14,"{""0"": 275, ""1"": 71, ""2"": 13, ""3"": 4, ""4"": 2}","{""0"": 248, ""1"": 87, ""2"": 19, ""3"": 11}"
1623,68,15,"{""0"": 254, ""1"": 82, ""2"": 24, ""3"": 5}","{""0"": 240, ""1"": 81, ""2"": 36, ""3"": 6, ""4"": 2}"
1624,68,16,"{""0"": 225, ""1"": 100, ""2"": 32, ""3"": 7, ""4"": 1}","{""0"": 226, ""1"": 95, ""2"": 36, ""3"": 6, ""4"": 1, ""5"": 1}"
1625,68,17,"{""0"": 220, ""1"": 106, ""2"": 30, ""3"": 8, ""4"": 1}","{""0"": 206, ""1"": 114, ""2"": 35, ""3"": 8, ""4"": 2}"
1626,68,18,"{""0"": 236, ""1"": 98, ""2"": 28, ""3"": 3}","{""0"": 224, ""1"": 103, ""2"": 30, ""3"": 7, ""4"": 1}"
1627,68,19,"{""0"": 249, ""1"": 92, ""2"": 20, ""3"": 4}","{""0"": 236, ""1"": 98, ""2"": 22, ""3"": 7, ""4"": 2}"
1628,68,20,"{""0"": 277, ""1"": 71, ""2"": 17}","{""0"": 244, ""1"": 91, ""2"": 23, ""3"": 5, ""4"": 1, ""5"": 1}"
1629,68,21,"{""0"": 294, ""1"": 60, ""2"": 11}","{""0"": 270, ""1"": 81, ""2"": 11, ""3"": 3}"
1630,68,22,"{""0"": 312, ""1"": 47, ""2"": 5, ""4"": 1}","{""0"": 295, ""1"": 62, ""2"": 7, ""3"": 1}"
1631,68,23,"{""0"": 346, ""1"": 17, ""2"": 1, ""3"": 1}","{""0"": 335, ""1"": 28, ""2"": 2}"
1632,69,0,"{""0"": 349, ""1"": 16}","{""0"": 338, ""1"": 22, ""2"": 4, ""3"": 1}"
1633,69,1,"{""0"": 350, ""1"": 14, ""2"": 1}","{""0"": 345, ""1"": 18, ""2"": 2}"
1634,69,2,"{""0"": 350, ""1"": 15}","{""0"": 348, ""1"": 17}"
1635,69,3,"{""0"": 356, ""1"": 9}","{""0"": 352, ""1"": 13}"
1636,69,4,"{""0"": 354, ""1"": 11}","{""0"": 358, ""1"": 7}"
1637,69,5,"{""0"": 336, ""1"": 27, ""2"": 2}","{""0"": 358, ""1"": 7}"
1638,69,6,"{""0"": 285, ""1"": 65, ""2"": 14, ""3"": 1}","{""0"": 349, ""1"": 15, ""2"": 1}"
1639,69,7,"{""0"": 254, ""1"": 88, ""2"": 17, ""3"": 5, ""4"": 1}","{""0"": 311, ""1"": 46, ""2"": 7, ""3"": 1}"
1640,69,8,"{""0"": 264, ""1"": 77, ""2"": 21, ""3"": 2, ""4"": 1}","{""0"": 287, ""1"": 63, ""2"": 12, ""3"": 2, ""4"": 1}"
1641,69,9,"{""0"": 283, ""1"": 64, ""2"": 15, ""3"": 3}","{""0"": 313, ""1"": 44, ""2"": 6, ""3"": 1, ""4"": 1}"
1642,69,10,"{""0"": 291, ""1"": 62, ""2"": 9, ""3"": 2, ""4"": 1}","{""0"": 331, ""1"": 30, ""2"": 2, ""3"": 2}"
1643,69,11,"{""0"": 293, ""1"": 57, ""2"": 13, ""3"": 2}","{""0"": 319, ""1"": 37, ""2"": 7, ""3"": 2}"
1644,69,12,"{""0"": 299, ""1"": 52, ""2"": 13, ""3"": 1}","{""0"": 307, ""1"": 46, ""2"": 11, ""4"": 1}"
1645,69,13,"{""0"": 292, ""1"": 63, ""2"": 8, ""3"": 1, ""4"": 1}","{""0"": 300, ""1"": 51, ""2"": 12, ""3"": 1, ""4"": 1}"
1646,69,14,"{""0"": 283, ""1"": 66, ""2"": 13, ""3"": 2, ""4"": 1}","{""0"": 291, ""1"": 63, ""2"": 8, ""3"": 2, ""4"": 1}"
1647,69,15,"{""0"": 270, ""1"": 75, ""2"": 16, ""3"": 3, ""4"": 1}","{""0"": 258, ""1"": 93, ""2"": 12, ""3"": 2}"
1648,69,16,"{""0"": 268, ""1"": 75, ""2"": 18, ""3"": 2, ""4"": 2}","{""0"": 241, ""1"": 91, ""2"": 26, ""3"": 7}"
1649,69,17,"{""0"": 255, ""1"": 91, ""2"": 13, ""3"": 6}","{""0"": 229, ""1"": 107, ""2"": 23, ""3"": 6}"
1650,69,18,"{""0"": 253, ""1"": 83, ""2"": 20, ""3"": 8, ""4"": 1}","{""0"": 236, ""1"": 91, ""2"": 31, ""3"": 6, ""4"": 1}"
1651,69,19,"{""0"": 267, ""1"": 76, ""2"": 18, ""3"": 3, ""5"": 1}","{""0"": 236, ""1"": 92, ""2"": 27, ""3"": 8, ""4"": 1, ""5"": 1}"
1652,69,20,"{""0"": 294, ""1"": 58, ""2"": 9, ""3"": 3, ""4"": 1}","{""0"": 242, ""1"": 94, ""2"": 25, ""3"": 4}"
1653,69,21,"{""0"": 300, ""1"": 61, ""2"": 3, ""3"": 1}","{""0"": 270, ""1"": 79, ""2"": 13, ""3"": 3}"
1654,69,22,"{""0"": 323, ""1"": 40, ""2"": 2}","{""0"": 294, ""1"": 59, ""2"": 12}"
1655,69,23,"{""0"": 352, ""1"": 12, ""2"": 1}","{""0"": 328, ""1"": 37}"
1656,70,0,"{""0"": 343, ""1"": 22}","{""0"": 318, ""1"": 41, ""2"": 5, ""3"": 1}"
1657,70,1,"{""0"": 345, ""1"": 20}","{""0"": 334, ""1"": 30, ""2"": 1}"
1658,70,2,"{""0"": 350, ""1"": 13, ""2"": 2}","{""0"": 346, ""1"": 18, ""2"": 1}"
1659,70,3,"{""0"": 346, ""1"": 18, ""2"": 1}","{""0"": 353, ""1"": 10, ""2"": 2}"
1660,70,4,"{""0"": 330, ""1"": 34, ""2"": 1}","{""0"": 357, ""1"": 7, ""2"": 1}"
1661,70,5,"{""0"": 319, ""1"": 45, ""2"": 1}","{""0"": 359, ""1"": 6}"
1662,70,6,"{""0"": 298, ""1"": 57, ""2"": 8, ""3"": 2}","{""0"": 338, ""1"": 27}"
1663,70,7,"{""0"": 235, ""1"": 85, ""2"": 35, ""3"": 8, ""4"": 2}","{""0"": 281, ""1"": 65, ""2"": 15, ""3"": 4}"
1664,70,8,"{""0"": 232, ""1"": 94, ""2"": 34, ""3"": 4, ""5"": 1}","{""0"": 272, ""1"": 67, ""2"": 20, ""3"": 6}"
1665,70,9,"{""0"": 281, ""1"": 72, ""2"": 11, ""3"": 1}","{""0"": 312, ""1"": 46, ""2"": 7}"
1666,70,10,"{""0"": 286, ""1"": 62, ""2"": 12, ""3"": 4, ""4"": 1}","{""0"": 317, ""1"": 44, ""2"": 2, ""3"": 2}"
1667,70,11,"{""0"": 269, ""1"": 73, ""2"": 18, ""3"": 5}","{""0"": 295, ""1"": 58, ""2"": 11, ""3"": 1}"
1668,70,12,"{""0"": 256, ""1"": 85, ""2"": 20, ""3"": 3, ""4"": 1}","{""0"": 271, ""1"": 76, ""2"": 16, ""3"": 2}"
1669,70,13,"{""0"": 251, ""1"": 93, ""2"": 20, ""3"": 1}","{""0"": 265, ""1"": 76, ""2"": 21, ""3"": 3}"
1670,70,14,"{""0"": 248, ""1"": 88, ""2"": 26, ""3"": 3}","{""0"": 245, ""1"": 94, ""2"": 22, ""3"": 4}"
1671,70,15,"{""0"": 230, ""1"": 96, ""2"": 29, ""3"": 9, ""4"": 1}","{""0"": 216, ""1"": 116, ""2"": 25, ""3"": 7, ""4"": 1}"
1672,70,16,"{""0"": 222, ""1"": 103, ""2"": 35, ""3"": 4, ""4"": 1}","{""0"": 201, ""1"": 116, ""2"": 36, ""3"": 11, ""4"": 1}"
1673,70,17,"{""0"": 233, ""1"": 92, ""2"": 29, ""3"": 8, ""4"": 3}","{""0"": 205, ""1"": 105, ""2"": 43, ""3"": 7, ""4"": 5}"
1674,70,18,"{""0"": 223, ""1"": 102, ""2"": 34, ""3"": 3, ""4"": 3}","{""0"": 220, ""1"": 101, ""2"": 33, ""3"": 9, ""4"": 1, ""5"": 1}"
1675,70,19,"{""0"": 252, ""1"": 94, ""2"": 15, ""3"": 3, ""4"": 1}","{""0"": 226, ""1"": 101, ""2"": 30, ""3"": 5, ""4"": 3}"
1676,70,20,"{""0"": 285, ""1"": 64, ""2"": 10, ""3"": 6}","{""0"": 244, ""1"": 92, ""2"": 17, ""3"": 12}"
1677,70,21,"{""0"": 294, ""1"": 63, ""2"": 6, ""3"": 2}","{""0"": 269, ""1"": 78, ""2"": 14, ""3"": 4}"
1678,70,22,"{""0"": 326, ""1"": 35, ""2"": 4}","{""0"": 278, ""1"": 73, ""2"": 14}"
1679,70,23,"{""0"": 348, ""1"": 17}","{""0"": 319, ""1"": 40, ""2"": 6}"
1680,71,0,"{""0"": 364, ""1"": 1}","{""0"": 350, ""1"": 15}"
1681,71,1,"{""0"": 363, ""1"": 2}","{""0"": 359, ""1"": 6}"
1682,71,2,"{""0"": 362, ""1"": 3}","{""0"": 361, ""1"": 4}"
1683,71,3,"{""0"": 362, ""1"": 3}","{""0"": 363, ""1"": 2}"
1684,71,4,"{""0"": 359, ""1"": 5, ""2"": 1}","{""0"": 364, ""1"": 1}"
1685,71,5,"{""0"": 348, ""1"": 16, ""2"": 1}","{""0"": 359, ""1"": 6}"
1686,71,6,"{""0"": 329, ""1"": 35, ""2"": 1}","{""0"": 332, ""1"": 33}"
1687,71,7,"{""0"": 315, ""1"": 41, ""2"": 9}","{""0"": 327, ""1"": 34, ""2"": 4}"
1688,71,8,"{""0"": 324, ""1"": 36, ""2"": 4, ""3"": 1}","{""0"": 348, ""1"": 15, ""2"": 2}"
1689,71,9,"{""0"": 345, ""1"": 19, ""2"": 1}","{""0"": 356, ""1"": 8, ""2"": 1}"
1690,71,10,"{""0"": 343, ""1"": 21, ""2"": 1}","{""0"": 352, ""1"": 11, ""2"": 2}"
1691,71,11,"{""0"": 345, ""1"": 19, ""2"": 1}","{""0"": 345, ""1"": 19, ""2"": 1}"
1692,71,12,"{""0"": 346, ""1"": 19}","{""0"": 340, ""1"": 25}"
1693,71,13,"{""0"": 340, ""1"": 25}","{""0"": 339, ""1"": 26}"
1694,71,14,"{""0"": 332, ""1"": 32, ""2"": 1}","{""0"": 336, ""1"": 28, ""2"": 1}"
1695,71,15,"{""0"": 331, ""1"": 31, ""2"": 3}","{""0"": 320, ""1"": 43, ""2"": 2}"
1696,71,16,"{""0"": 326, ""1"": 35, ""2"": 4}","{""0"": 308, ""1"": 50, ""2"": 6, ""3"": 1}"
1697,71,17,"{""0"": 317, ""1"": 46, ""2"": 2}","{""0"": 300, ""1"": 58, ""2"": 7}"
1698,71,18,"{""0"": 322, ""1"": 40, ""2"": 3}","{""0"": 311, ""1"": 52, ""2"": 2}"
1699,71,19,"{""0"": 330, ""1"": 31, ""2"": 4}","{""0"": 336, ""1"": 27, ""2"": 2}"
1700,71,20,"{""0"": 338, ""1"": 27}","{""0"": 350, ""1"": 13, ""2"": 2}"
1701,71,21,"{""0"": 347, ""1"": 18}","{""0"": 355, ""1"": 10}"
1702,71,22,"{""0"": 356, ""1"": 9}","{""0"": 355, ""1"": 10}"
1703,71,23,"{""0"": 363, ""1"": 2}","{""0"": 360, ""1"": 5}"
1704,72,0,"{""0"": 362, ""1"": 3}","{""0"": 357, ""1"": 8}"
1705,72,1,"{""0"": 360, ""1"": 5}","{""0"": 360, ""1"": 5}"
1706,72,2,"{""0"": 360, ""1"": 5}","{""0"": 364, ""1"": 1}"
1707,72,3,"{""0"": 363, ""1"": 2}","{""0"": 365}"
1708,72,4,"{""0"": 361, ""1"": 4}","{""0"": 365}"
1709,72,5,"{""0"": 351, ""1"": 14}","{""0"": 365}"
1710,72,6,"{""0"": 340, ""1"": 24, ""2"": 1}","{""0"": 364, ""1"": 1}"
1711,72,7,"{""0"": 333, ""1"": 30, ""2"": 2}","{""0"": 357, ""1"": 8}"
1712,72,8,"{""0"": 340, ""1"": 24, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}"
1713,72,9,"{""0"": 351, ""1"": 13, ""2"": 1}","{""0"": 355, ""1"": 10}"
1714,72,10,"{""0"": 350, ""1"": 14, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}"
1715,72,11,"{""0"": 348, ""1"": 15, ""2"": 2}","{""0"": 351, ""1"": 12, ""2"": 2}"
1716,72,12,"{""0"": 341, ""1"": 23, ""2"": 1}","{""0"": 355, ""1"": 9, ""2"": 1}"
1717,72,13,"{""0"": 343, ""1"": 21, ""3"": 1}","{""0"": 345, ""1"": 19, ""3"": 1}"
1718,72,14,"{""0"": 353, ""1"": 10, ""2"": 2}","{""0"": 335, ""1"": 28, ""2"": 1, ""3"": 1}"
1719,72,15,"{""0"": 349, ""1"": 16}","{""0"": 314, ""1"": 50, ""2"": 1}"
1720,72,16,"{""0"": 340, ""1"": 23, ""2"": 2}","{""0"": 306, ""1"": 57, ""2"": 2}"
1721,72,17,"{""0"": 334, ""1"": 27, ""2"": 4}","{""0"": 323, ""1"": 39, ""2"": 3}"
1722,72,18,"{""0"": 335, ""1"": 28, ""2"": 1, ""4"": 1}","{""0"": 330, ""1"": 32, ""2"": 1, ""3"": 1, ""4"": 1}"
1723,72,19,"{""0"": 337, ""1"": 26, ""2"": 1, ""4"": 1}","{""0"": 340, ""1"": 22, ""2"": 3}"
1724,72,20,"{""0"": 335, ""1"": 30}","{""0"": 344, ""1"": 19, ""2"": 2}"
1725,72,21,"{""0"": 343, ""1"": 22}","{""0"": 344, ""1"": 18, ""2"": 3}"
1726,72,22,"{""0"": 352, ""1"": 13}","{""0"": 349, ""1"": 15, ""2"": 1}"
1727,72,23,"{""0"": 361, ""1"": 4}","{""0"": 357, ""1"": 8}"
1728,73,0,"{""0"": 361, ""1"": 4}","{""0"": 352, ""1"": 13}"
1729,73,1,"{""0"": 363, ""1"": 2}","{""0"": 354, ""1"": 11}"
1730,73,2,"{""0"": 362, ""1"": 3}","{""0"": 348, ""1"": 17}"
1731,73,3,"{""0"": 363, ""1"": 2}","{""0"": 348, ""1"": 17}"
1732,73,4,"{""0"": 362, ""1"": 3}","{""0"": 358, ""1"": 7}"
1733,73,5,"{""0"": 351, ""1"": 14}","{""0"": 359, ""1"": 6}"
1734,73,6,"{""0"": 329, ""1"": 36}","{""0"": 353, ""1"": 12}"
1735,73,7,"{""0"": 322, ""1"": 42, ""3"": 1}","{""0"": 312, ""1"": 45, ""2"": 6, ""3"": 2}"
1736,73,8,"{""0"": 325, ""1"": 34, ""2"": 5, ""4"": 1}","{""0"": 284, ""1"": 67, ""2"": 13, ""4"": 1}"
1737,73,9,"{""0"": 319, ""1"": 42, ""2"": 4}","{""0"": 294, ""1"": 62, ""2"": 9}"
1738,73,10,"{""0"": 322, ""1"": 41, ""2"": 1, ""3"": 1}","{""0"": 299, ""1"": 57, ""2"": 7, ""3"": 1, ""5"": 1}"
1739,73,11,"{""0"": 316, ""1"": 43, ""2"": 5, ""3"": 1}","{""0"": 299, ""1"": 57, ""2"": 7, ""3"": 2}"
1740,73,12,"{""0"": 298, ""1"": 61, ""2"": 6}","{""0"": 298, ""1"": 62, ""2"": 5}"
1741,73,13,"{""0"": 288, ""1"": 70, ""2"": 7}","{""0"": 303, ""1"": 57, ""2"": 5}"
1742,73,14,"{""0"": 288, ""1"": 61, ""2"": 16}","{""0"": 306, ""1"": 51, ""2"": 8}"
